service,city,state,company_name,phone,address,website,description,services_offered,pricing,google_rating,google_reviews_count,source_url,collected_date,actual_website,cost_range,years_in_business,license_number,insured,bbb_accredited,bbb_rating,service_area,business_hours,email,logo_url
basement waterproofing,Bangor,ME,Northern Insulation,Not listed,,https://www.angi.com/companylist/us/me/sorrento/northern-insulation-reviews-24720330.htm,"At Northern Insulation, we are a locally owned and operated Family Owned insulation company out of New Hampshire. Retrofit insulation for your under insulated home can save you even more than 50% on your yearly heating and cooling costs. We specialize in older homes, walls, window casings, basements and attics. Lowering your energy bills is our #1 priority.","Blown-In Insulation - Install or Upgrade, Spray Foam Insulation - Install, Soundproofing Service",,5,1,https://www.angi.com/companylist/us/me/bangor/basement-waterproofing.htm,2026-06-05,https://www.northerninsulation.com,"Varies by project, examples mentioned range from $300 to $300,000",30 years,Not provided,Yes,,,New Hampshire,,,https://img.logo.dev/northerninsulation.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
basement waterproofing,Bangor,ME,PAUL MUSHERO & SONS,,,https://www.angi.com/companylist/us/me/fairfield/paul-mushero-and-sons-reviews-4878385.htm,"PAUL MUSHERO & SONS provides services in concrete foundation repair and construction management, focusing on custom home building.","Concrete Foundation Repair, Custom Home Builder, Construction Manager Service, and more.",,5,1,https://www.angi.com/companylist/us/me/bangor/basement-waterproofing.htm,2026-06-05,https://www.angi.com/companylist/us/me/fairfield/paul-mushero-and-sons-reviews-4878385.htm,"$20,000",,,Yes,,,"Fairfield, ME",,,
basement waterproofing,Bangor,ME,"Alpha Omega Masonry, LLC",Not available,Not available,https://www.yelp.com/biz/alpha-omega-masonry-llc-bangor?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability,"Our services include: brick laying, foundation repair, brick restoration, chimney liner installation, pizza ovens, chimney construction, waterproofing, and much more. Whether it is restoring historical buildings, replacing an old fireplace with a new efficient Russian fireplace, or constructing a unique chimney, Alpha Omega Masonry has over 35 years of experience.","Masonry work, including brick laying, foundation repair, chimney construction, and waterproofing.",,5,1,https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401,2026-06-05,https://www.yelp.com/biz/alpha-omega-masonry-llc-bangor,,,,,,,"Bangor, ME",Mon - Sat: 8:00 AM - 6:00 PM; Sun: Closed,,
basement waterproofing,South Portland,ME,Owens Corning Basement Finishing System,,,https://www.angi.com/companylist/us/ma/canton/owens-corning-basement-finishing-system-reviews-1.htm,"Tired of a cold, damp basement you never use? We specialize in basement finishing and transform unused basements into warm, finished living space in as little as 3 weeks—without mold, drywall, or long construction timelines.",Basement finishing and remodeling.,,5,1,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,https://www.owenscorning.com,"$40,000 - $110,000",36 years,,Yes,,,"Canton, MA and surrounding areas",,,https://img.logo.dev/owenscorning.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
basement waterproofing,South Portland,ME,"Big Wave Plumbing & Gas, LLC",,,https://www.angi.com/companylist/us/me/portland/big-wave-plumbing-gas-llc-reviews-1.htm,"BIG WAVE PLUMBING & GAS, LLC we take great pride in our experience, expertise, quality, and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. In order to understand the needs and expectations of our customers, we take great care to work and communicate with every customer in a professional manner. Our reputation is based on service, safety, and quality, regardless of how large or small the job.","Faucets, Fixtures and Pipes Repair or Replace, Water Heater Installation and Replacement, Gas Piping, Bathtub Installation and Replacement",,5,1,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,https://www.angi.com/companylist/us/me/portland/big-wave-plumbing-gas-llc-reviews-1.htm,"$1,200 - $5,000",Approved (exact years not specified),MS90019981,Yes,,,Maine,,,
basement waterproofing,South Portland,ME,My Dream Bathroom Co,Not provided,Not provided,https://www.angi.com/companylist/us/me/portland/my-dream-bathroom-co-reviews-8132165.htm,"Jev, the owner of Maine House Painting, has over 20 years experience with house/building painting and property maintenance. With a solid background in engineering and project management, Jev brings a high level of expertise and attention to detail. If you are looking for a high quality painting job, call Jev.","Exterior/Interior Painting; Drywall repairs; Carpentry - Framing and Finishing; Windows/Doors repairs, new installation; Decks - refinishing, new installation; Roofs repairs; Gutters repairs, replacement; Basements remodeling.",,5,1,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,https://www.angi.com/companylist/us/me/portland/my-dream-bathroom-co-reviews-8132165.htm,"$2,250 - $17,325",28 years,Not provided,Yes,,,"Portland, Maine",,,
basement waterproofing,South Portland,ME,Horsley Exteriors LLC,,,https://www.angi.com/companylist/us/me/south-portland/horsley-exteriors-llc-reviews-1.htm,"Horsley Exteriors LLC is a small family-owned business located in southern Maine. We bring over a decade of experience to all of our projects as specialized exterior remodeling and new construction contractors for Roofing, Siding, Windows, Doors, and Decks. Clint Horsley has owned companies in 5 states, including Alaska, and brings an extensive and unique skill set to all exterior projects, prepared to protect your home for decades from the elements. Contact us today for a free in-home consultation!","Asphalt Shingle Roofing Installation and Replacement, Metal Siding: Install or Completely Replace, Vinyl Siding Install or Completely Replace, Decks, Doors, Roofing, Siding, Windows",,5,1,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,,"$900 - $102,000",10 years,Not provided,Yes,,,Southern Maine,,,
basement waterproofing,South Portland,ME,"Mission Painting, LLC",Not provided,Not provided,https://www.angi.com/companylist/us/me/westbrook/mission-painting-llc-reviews-1.htm,"Welcome to Mission Painting! We are a team of professional painters dedicated to transforming your living spaces with our vibrant and imaginative designs. Our passion for color and creativity, combined with years of experience, means that we deliver outstanding results for our clients. Whether you're looking for a simple room refresh or a complete home makeover, our team is here to help. We work closely with our clients to understand their vision and bring their ideas to life. Our services include interior and exterior painting, wallpapering, power washing and cleaning services. We take pride in our attention to detail and our commitment to customer satisfaction. Our goal is to make the painting process as stress-free and enjoyable as possible.","Cleaning Services, Exterior Painting, Interior Painting, Painting, Power Washing",,5,1,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,https://www.angi.com/companylist/us/me/westbrook/mission-painting-llc-reviews-1.htm,"$1,300 - $4,500",14 years,Not provided,Yes,,,,,,
basement waterproofing,South Portland,ME,"Insulate ME, LLC",,,https://www.angi.com/companylist/us/me/lyman/insulate-me-llc-reviews-1.htm,"At Insulate ME we pride ourselves on being the best Insulation company in the area. We've built an excellent reputation for customer satisfaction by providing quick estimates, a great attention to detail, and competitive pricing.",Spray Foam Insulation - Install,,5,1,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,https://www.angi.com/companylist/us/me/lyman/insulate-me-llc-reviews-1.htm,"$2,365 - $17,000",,,Yes,,,,,,
basement waterproofing,South Portland,ME,Davis & Davis Construction Services LLC,Not provided,Not provided,https://www.angi.com/companylist/us/ct/farmington/davis-davis-construction-services-llc-reviews-1.htm,"We pride our company on reliability, great communication, integrity and quality work. We are experts in our Popcorn Ceiling Removal and will do our best to keep you as educated as we can on your particular task or project. We look forward to working with you.","Traditional Stucco Repair, Plaster Repair, Popcorn Acoustic Ceiling Texture Application, Repair or Removal.",,5,1,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,https://www.angi.com/companylist/us/ct/farmington/davis-davis-construction-services-llc-reviews-1.htm,"$500 - $67,500",5 years,HIC.0663577,Yes,,,"Farmington, CT",,,
basement waterproofing,South Portland,ME,Parkway Masonry and Construction INC,Not provided,Not provided,https://www.angi.com/companylist/us/ma/north-andover/parkway-masonry-and-construction-inc-reviews-1.htm,"Parkway Masonry and Construction is committed to excellence in every aspect of our business. We uphold a standard of integrity bound by fairness, honesty, and personal responsibility. Our distinction is the quality of service we bring to our customers. Accurate knowledge of our trade combined with ability is what makes us true professionals. Above all, we are watchful of our customers' interests, and make their concerns the basis of our business.","Concrete Flatwork Repair & Resurface, Brick, Stone or Block Wall Repair, Foundation, Basement or Crawlspace Waterproofing / Encapsulation, Emergency services offered",,4.1,8,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,https://www.angi.com/companylist/us/ma/north-andover/parkway-masonry-and-construction-inc-reviews-1.htm#reviews,"$19,000",5 years,214705,Yes,,,"North Andover, MA",,,
basement waterproofing,South Portland,ME,DryLock Systems,,,https://www.angi.com/companylist/us/me/alfred/drylock-systems-reviews-1.htm,Here at Drylock Systems we strongly believe in delivering the highest quality service at an affordable price. We have over 35 years of construction experience. All of our work is 100% guaranteed. We are proud to be accepted as a National Waterproof Members of America certified contractor. We now accept all major credit cards.,"Concrete Foundation Repair, Foundation Crack Repairs, Foundation Drainage - Install or Replace, Recovery Service - Water Removal, Sump Pump Installation",,3.8,68,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,,$500 - $600,41 years of experience,,Yes,,,,,,
basement waterproofing,South Portland,ME,J.Wilson Masonry,,,https://www.angi.com/companylist/us/me/gray/jwilson-masonry-reviews-67293191.htm,"J. Wilson Masonry is committed to excellence in every aspect of our business. We uphold a standard of integrity bound by fairness, honesty, and personal responsibility. Our distinction is the quality of service we bring to our customers. Accurate knowledge of our trade combined with ability is what makes us true professionals. Above all, we are watchful of our customers' interests and make their concerns the basis of our business.","Brick, Block and Stone Foundation Pointing, Repairs and Rebuilds, Brick, Concrete and Stone Step Repairs and Installs, Chimney Pointing and Repairs, Chimney Flashing and Water proofing, Concrete Foundation, Sills & Slab Crack Filling & Repairs, Stone and Stainless Steel Chimney Cap Installs & Repairs, Chimney Liner Installs.",,4.8,9,https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm,2026-06-05,https://www.angi.com/companylist/us/me/gray/jwilson-masonry-reviews-67293191.htm,,11 years of experience,,Yes,,,,,,
