service;city;state;company_name;phone;address;website;description;services_offered;pricing;google_rating;google_reviews_count;source_url;collected_date;actual_website;cost_range;years_in_business;license_number;insured;bbb_accredited;bbb_rating;service_area;business_hours;email;logo_url
basement waterproofing;Bangor;ME;Northern Insulation;Not listed;;https://www.angi.com/companylist/us/me/sorrento/northern-insulation-reviews-24720330.htm;At Northern Insulation, we are a locally owned and operated Family Owned insulation company out of New Hampshire. Retrofit insulation for your under insulated home can save you even more than 50% on your yearly heating and cooling costs. We specialize in older homes, walls, window casings, basements and attics. Lowering your energy bills is our #1 priority.;Blown-In Insulation - Install or Upgrade, Spray Foam Insulation - Install, Soundproofing Service;;5;1;https://www.angi.com/companylist/us/me/bangor/basement-waterproofing.htm;05.06.2026;https://www.northerninsulation.com;Varies by project, examples mentioned range from $300 to $300,000;30 years;Not provided;Yes;;;New Hampshire;;;https://img.logo.dev/northerninsulation.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
basement waterproofing;Bangor;ME;PAUL MUSHERO & SONS;;;https://www.angi.com/companylist/us/me/fairfield/paul-mushero-and-sons-reviews-4878385.htm;PAUL MUSHERO & SONS provides services in concrete foundation repair and construction management, focusing on custom home building.;Concrete Foundation Repair, Custom Home Builder, Construction Manager Service, and more.;;5;1;https://www.angi.com/companylist/us/me/bangor/basement-waterproofing.htm;05.06.2026;https://www.angi.com/companylist/us/me/fairfield/paul-mushero-and-sons-reviews-4878385.htm;$20,000;;;Yes;;;Fairfield, ME;;;
basement waterproofing;Bangor;ME;Alpha Omega Masonry, LLC;Not available;Not available;https://www.yelp.com/biz/alpha-omega-masonry-llc-bangor?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;Our services include: brick laying, foundation repair, brick restoration, chimney liner installation, pizza ovens, chimney construction, waterproofing, and much more. Whether it is restoring historical buildings, replacing an old fireplace with a new efficient Russian fireplace, or constructing a unique chimney, Alpha Omega Masonry has over 35 years of experience.;Masonry work, including brick laying, foundation repair, chimney construction, and waterproofing.;;5;1;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;https://www.yelp.com/biz/alpha-omega-masonry-llc-bangor;;;;;;;Bangor, ME;Mon - Sat: 8:00 AM - 6:00 PM;;
basement waterproofing;Bangor;ME;Lindsey Foundations;Not available;Serving Milford and the Surrounding Area;https://www.yelp.com/biz/lindsey-foundations-milford?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;Lindsey Foundations prides itself on quality and efficiency!;Moisture control installation, Moisture control repair, Construction or installation, Masonry/concrete repair, Foundation construction;;0;0;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;https://www.yelp.com/biz/lindsey-foundations-milford?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;;;;;;;Milford Area;Mon - Fri: 8:00 AM - 5:00 PM;;
basement waterproofing;Bangor;ME;Burns Construction;Not available;Serving Hampden and the Surrounding Area;https://www.yelp.com/biz/burns-construction-hampden-3?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;Quality Workmanship Designed to Last Our family business is dedicated to providing superior construction services at an affordable rate! Our Mission is to make your home structurally sound, as well as giving you peace of mind that would otherwise be lost due to water damage or any other structural concern related issues!;Structural repair, Foundation, Moisture control installation, Moisture control repair, Foundation repair;;0;0;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;https://www.yelp.com/biz/burns-construction-hampden-3;;;;;;;Hampden Area;Mon - Fri: 7:00 AM - 5:00 PM, Sat - Sun: Closed;;
basement waterproofing;Bangor;ME;Mainely foundations;Not available;Serving Bangor and the Surrounding Area;https://www.yelp.com/biz/mainely-foundations-bangor?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;With over 25 years of experience in the industry, we are the experts you need to take care of your home. We handle everything from water and sewer lines, foundation repairs, rock block, poured concrete, wet cellar drainage (100% Guaranteed), tree/stump removal, camps & cottages jacking & leveling. We also provide 24-hour emergency service if needed.;Tree stump removal, Plumbing inspection;;1;2;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;;;;;;;;Serving Bangor Area;Mon-Fri: 9:00 AM - 5:00 PM;;
basement waterproofing;Bangor;ME;Eastern Maine Drainage;Not available;Not available;https://www.yelp.com/biz/eastern-maine-drainage-old-town?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;At Eastern Maine Drainage, we are a fully insured basement waterproofing company based out of Old Town, Maine. With strong commitment to quality and reliability, we specialize in providing full perimeter drainage systems, sump pump/basin & cleanup replacement, and foundation wall crack injection services!;Moisture control installation, Moisture control repair, Plumbing inspection, Foundation repair;;0;0;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;https://www.yelp.com/biz/eastern-maine-drainage-old-town;;;;;;;Old Town, ME;;Not provided;
basement waterproofing;Bangor;ME;JDS Homes & Foundations;Not available;Not available;https://www.yelp.com/biz/jds-homes-and-foundations-levant?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;JDS Homes & Foundations specializes in masonry and concrete work, garage door services, and foundation repair.;Automatic garage door installation, garage door or opener repair, foundation repair.;;0;0;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;https://www.yelp.com/biz/jds-homes-and-foundations-levant;;;;;;;Levant, ME 04456;Monday - Friday: 7:00 AM - 5:00 PM, Saturday - Sunday: Closed;;
basement waterproofing;Bangor;ME;TC Hafford Basement Systems;Not available;17 Doughty Dr;https://www.yelp.com/biz/tc-hafford-basement-systems-brewer?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;Since 1991 TC Hafford Basement Systems has been Maine's go to basement waterproofing, crawl space repair, and foundation repair contractor. We also offer concrete repair, gutter installation, and basement & attic insulation services.;Moisture control installation, Moisture control repair, Foundation Repair, Insulation Installation, Waterproofing.;;0;0;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;https://www.tc-hafford-basement-systems.com/;;;;;;;Brewer, ME;Mon-Fri: 8:00 AM - 7:00 PM, Sat: 9:00 AM - 1:00 PM, Sun: Closed;;
basement waterproofing;Bangor;ME;LeClair Construction & Foundations;Not available;839 Southgate Rd;https://www.yelp.com/biz/leclair-construction-and-foundations-argyle?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;At LeClair Construction, LLC, we provide top-quality home improvement services that bring your vision to life. With a team of experienced professionals, we offer a wide range of services to enhance the beauty, functionality, and value of your home.;Foundation repair, Excavation, Trench digging;;0;0;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;https://www.yelp.com/biz/leclair-construction-and-foundations-argyle;;;;;;;Argyle, ME;Mon - Fri: 7:00 AM - 5:00 PM, Sat - Sun: Closed;;
basement waterproofing;Bangor;ME;Foundation Fix & More;Not available;Serving Corinth and the Surrounding Area;https://www.yelp.com/biz/foundation-fix-and-more-corinth?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;We are a foundation restoration and maintenance company fully dedicated towards providing the best construction services to residential and commercial customers.;Foundation construction, Floor joist, Foundation wall, Subfloor, Pier and beam or crawl space, Footing, Pier or beam, Basement, Slab, Foundation inspection, Foundation repair, Foundation replacement;;0;0;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;https://www.yelp.com/biz/foundation-fix-and-more-corinth;;;;;;;Serving Corinth Area;Mon - Fri: 7:00 AM - 6:00 PM, Fri: 7:00 AM - 12:00 PM, Sat: Closed, Sun: Closed;;
basement waterproofing;Bangor;ME;Melchies Construction;Not available;Serving Carroll and the Surrounding Area;https://www.yelp.com/biz/melchies-construction-carroll?osq=Foundation+Repair&override_cta=Request+pricing+%26+availability;We specialize in new home construction, septic and leach fields, foundations, kitchen & bathroom additions/remodels, demolition & remodeling, land clearing, tree removal, roofing & siding, excavation, framing, windows & doors, etc.;Balcony addition, Construction design services, Deck construction, Detached garage construction, Guest house or ADU construction;;0;0;https://www.yelp.com/search?find_desc=Foundation+Repair&find_loc=Bangor%2C+ME+04401;05.06.2026;https://www.yelp.com/biz/melchies-construction-carroll;;;;;;;Carroll Area;Mon-Fri: 7:00 AM - 5:00 PM, Sat: 7:00 AM - 12:00 PM, Sun: Closed;;
basement waterproofing;South Portland;ME;Owens Corning Basement Finishing System;;;https://www.angi.com/companylist/us/ma/canton/owens-corning-basement-finishing-system-reviews-1.htm;Tired of a cold, damp basement you never use? We specialize in basement finishing and transform unused basements into warm, finished living space in as little as 3 weeks—without mold, drywall, or long construction timelines.;Basement finishing and remodeling.;;5;1;https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm;05.06.2026;https://www.owenscorning.com;$40,000 - $110,000;36 years;;Yes;;;Canton, MA and surrounding areas;;;https://img.logo.dev/owenscorning.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
basement waterproofing;South Portland;ME;Big Wave Plumbing & Gas, LLC;;;https://www.angi.com/companylist/us/me/portland/big-wave-plumbing-gas-llc-reviews-1.htm;BIG WAVE PLUMBING & GAS, LLC we take great pride in our experience, expertise, quality, and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. In order to understand the needs and expectations of our customers, we take great care to work and communicate with every customer in a professional manner. Our reputation is based on service, safety, and quality, regardless of how large or small the job.;Faucets, Fixtures and Pipes Repair or Replace, Water Heater Installation and Replacement, Gas Piping, Bathtub Installation and Replacement;;5;1;https://www.angi.com/companylist/us/me/portland/basement-waterproofing.htm;05.06.2026;https://www.angi.com/companylist/us/me/portland/big-wave-plumbing-gas-llc-reviews-1.htm;$1,200 - $5,000;Approved (exact years not specified);MS90019981;Yes;;;Maine;;;
